config_id,fold,epoch,train_loss,train_acc,val_acc,f1_score
Adam_lr1e-04_bs4096,0,1,0.6362,0.7582,0.8624,0.3205
Adam_lr1e-04_bs4096,0,2,0.5725,0.9109,0.901,0.3804
Adam_lr1e-04_bs4096,0,3,0.5356,0.9319,0.9138,0.4008
Adam_lr1e-04_bs4096,0,4,0.5104,0.9405,0.9188,0.4232
Adam_lr1e-04_bs4096,0,5,0.4919,0.9451,0.919,0.4289
Adam_lr1e-04_bs4096,0,6,0.4773,0.9481,0.9233,0.444
Adam_lr1e-04_bs4096,0,7,0.4655,0.9502,0.9235,0.4521
Adam_lr1e-04_bs4096,0,8,0.4547,0.9523,0.9259,0.4584
Adam_lr1e-04_bs4096,0,9,0.4456,0.9538,0.927,0.462
Adam_lr1e-04_bs4096,0,10,0.4379,0.955,0.9287,0.4695
Adam_lr1e-04_bs4096,0,11,0.4306,0.9561,0.9308,0.4737
Adam_lr1e-04_bs4096,0,12,0.4249,0.9571,0.929,0.4751
Adam_lr1e-04_bs4096,0,13,0.418,0.958,0.9311,0.4763
Adam_lr1e-04_bs4096,0,14,0.4135,0.9587,0.9298,0.4793
Adam_lr1e-04_bs4096,0,15,0.4079,0.9594,0.9315,0.4842
Adam_lr1e-04_bs4096,0,16,0.4035,0.9599,0.9323,0.4838
Adam_lr1e-04_bs4096,0,17,0.3992,0.9605,0.9324,0.4837
Adam_lr1e-04_bs4096,0,18,0.3948,0.9612,0.9318,0.4873
Adam_lr1e-04_bs4096,0,19,0.391,0.9615,0.9332,0.4915
Adam_lr1e-04_bs4096,0,20,0.3874,0.9621,0.9329,0.4925
Adam_lr1e-04_bs4096,0,21,0.3843,0.9623,0.932,0.4926
Adam_lr1e-04_bs4096,0,22,0.3809,0.9628,0.9337,0.4944
Adam_lr1e-04_bs4096,0,23,0.3796,0.9629,0.9327,0.4967
Adam_lr1e-04_bs4096,0,24,0.3751,0.9634,0.9342,0.5
Adam_lr1e-04_bs4096,0,25,0.3728,0.9636,0.9337,0.5005
Adam_lr1e-04_bs4096,0,26,0.3695,0.9641,0.9339,0.5003
Adam_lr1e-04_bs4096,0,27,0.368,0.9642,0.9343,0.4986
Adam_lr1e-04_bs4096,0,28,0.3653,0.9645,0.9345,0.5025
Adam_lr1e-04_bs4096,0,29,0.3634,0.9648,0.935,0.5025
Adam_lr1e-04_bs4096,0,30,0.3617,0.9649,0.9353,0.5054
Adam_lr1e-04_bs4096,0,31,0.3595,0.9652,0.9335,0.5019
Adam_lr1e-04_bs4096,0,32,0.358,0.9655,0.9362,0.5096
Adam_lr1e-04_bs4096,0,33,0.3554,0.9656,0.9357,0.5079
Adam_lr1e-04_bs4096,0,34,0.3539,0.9659,0.9355,0.5102
Adam_lr1e-04_bs4096,0,35,0.3531,0.9659,0.936,0.5111
Adam_lr1e-04_bs4096,0,36,0.3508,0.9659,0.9351,0.5126
Adam_lr1e-04_bs4096,0,37,0.3495,0.9662,0.9346,0.513
Adam_lr1e-04_bs4096,0,38,0.3473,0.9664,0.9365,0.5137
Adam_lr1e-04_bs4096,0,39,0.3445,0.9668,0.9361,0.516
Adam_lr1e-04_bs4096,0,40,0.344,0.9668,0.9349,0.5139
Adam_lr1e-04_bs4096,0,41,0.3418,0.967,0.9363,0.5184
Adam_lr1e-04_bs4096,0,42,0.341,0.967,0.9349,0.5112
Adam_lr1e-04_bs4096,0,43,0.3402,0.9671,0.9348,0.5165
Adam_lr1e-04_bs4096,0,44,0.3382,0.9674,0.9351,0.5178
Adam_lr1e-04_bs4096,0,45,0.3371,0.9674,0.9361,0.521
Adam_lr1e-04_bs4096,0,46,0.3356,0.9677,0.9354,0.5173
Adam_lr1e-04_bs4096,0,47,0.3344,0.9677,0.9354,0.5177
Adam_lr1e-04_bs4096,0,48,0.3328,0.9678,0.9364,0.521
Adam_lr1e-04_bs4096,0,49,0.3308,0.9682,0.9355,0.5195
Adam_lr1e-04_bs4096,0,50,0.3309,0.9681,0.9369,0.5254
Adam_lr1e-04_bs4096,1,1,0.6264,0.761,0.8741,0.271
