config_id,fold,epoch,train_loss,train_acc,val_acc,f1_score
Adam_lr1e-04_bs1024,1,30,0.317,0.9667,0.952,0.52
Adam_lr1e-04_bs1024,1,31,0.3153,0.9668,0.9551,0.5299
Adam_lr1e-04_bs1024,1,32,0.3137,0.9671,0.9522,0.5234
Adam_lr1e-04_bs1024,1,33,0.3119,0.9673,0.9535,0.5289
Adam_lr1e-04_bs1024,1,34,0.3098,0.9673,0.9535,0.5315
Adam_lr1e-04_bs1024,1,35,0.3081,0.9677,0.9545,0.529
Adam_lr1e-04_bs1024,1,36,0.3072,0.9677,0.9542,0.5297
Adam_lr1e-04_bs1024,1,37,0.305,0.968,0.9543,0.53
Adam_lr1e-04_bs1024,1,38,0.304,0.9681,0.9528,0.5255
Adam_lr1e-04_bs1024,1,39,0.3032,0.9683,0.953,0.5292
Adam_lr1e-04_bs1024,2,1,0.5986,0.8226,0.8891,0.3204
Adam_lr1e-04_bs1024,2,2,0.5163,0.928,0.9291,0.3962
Adam_lr1e-04_bs1024,2,3,0.4795,0.9409,0.9353,0.4183
Adam_lr1e-04_bs1024,2,4,0.4556,0.9466,0.9432,0.4445
Adam_lr1e-04_bs1024,2,5,0.4387,0.95,0.9459,0.4551
Adam_lr1e-04_bs1024,2,6,0.424,0.9526,0.9499,0.4695
Adam_lr1e-04_bs1024,2,7,0.4112,0.9547,0.9493,0.4726
Adam_lr1e-04_bs1024,2,8,0.4019,0.9563,0.9528,0.4865
Adam_lr1e-04_bs1024,2,9,0.3936,0.9573,0.9514,0.4835
Adam_lr1e-04_bs1024,2,10,0.3853,0.9585,0.9523,0.4874
Adam_lr1e-04_bs1024,2,11,0.379,0.9593,0.9522,0.4906
Adam_lr1e-04_bs1024,2,12,0.3735,0.96,0.9552,0.5024
Adam_lr1e-04_bs1024,2,13,0.3669,0.9609,0.9523,0.4936
Adam_lr1e-04_bs1024,2,14,0.3626,0.9616,0.9552,0.5044
Adam_lr1e-04_bs1024,2,15,0.3578,0.9621,0.9533,0.5041
Adam_lr1e-04_bs1024,2,16,0.3537,0.9625,0.9548,0.5092
