config_id,fold,epoch,train_loss,train_acc,val_acc,f1_score
2d_grouped_muster_augmentation,4,4,0.1529,0.8842,0.7915,0.3346
2d_grouped_muster_augmentation,4,5,0.1452,0.8908,0.7973,0.3387
2d_grouped_muster_augmentation,4,6,0.1403,0.8953,0.801,0.3427
2d_grouped_muster_augmentation,4,7,0.1364,0.8989,0.82,0.3599
2d_grouped_muster_augmentation,4,8,0.1331,0.9014,0.8183,0.361
2d_grouped_muster_augmentation,4,9,0.1307,0.9036,0.8259,0.367
2d_grouped_muster_augmentation,4,10,0.1286,0.9053,0.8192,0.361
2d_grouped_muster_augmentation,4,11,0.1264,0.9072,0.8187,0.3635
2d_grouped_muster_augmentation,4,12,0.1253,0.908,0.8125,0.3545
2d_grouped_muster_augmentation,4,13,0.1236,0.9093,0.8224,0.364
2d_grouped_muster_augmentation,4,14,0.1226,0.9101,0.8205,0.3621
