config_id,fold,epoch,train_loss,train_acc,val_acc,f1_score
Dice0.5Focal0.5,0,1,0.4874,0.7428,0.8379,0.3038
Dice0.5Focal0.5,0,2,0.4381,0.8855,0.895,0.3783
Dice0.5Focal0.5,0,3,0.4102,0.9183,0.9043,0.4021
Dice0.5Focal0.5,0,4,0.3904,0.9309,0.9234,0.4399
Dice0.5Focal0.5,0,5,0.3751,0.938,0.9197,0.4362
Dice0.5Focal0.5,0,6,0.3625,0.9426,0.9223,0.4464
Dice0.5Focal0.5,0,7,0.3519,0.9467,0.9308,0.466
Dice0.5Focal0.5,0,8,0.3426,0.9488,0.9368,0.4805
Dice0.5Focal0.5,0,9,0.3338,0.9512,0.9359,0.4822
Dice0.5Focal0.5,0,10,0.3276,0.9527,0.9326,0.4802
Dice0.5Focal0.5,0,11,0.3199,0.9545,0.9359,0.4858
Dice0.5Focal0.5,0,12,0.315,0.9556,0.9352,0.4862
Dice0.5Focal0.5,0,13,0.3102,0.9566,0.9319,0.4818
Dice0.5Focal0.5,0,14,0.3047,0.9575,0.935,0.4862
Dice0.5Focal0.5,0,15,0.3004,0.9585,0.935,0.4861
Dice0.5Focal0.5,0,16,0.2979,0.9589,0.9355,0.4898
Dice0.5Focal0.5,0,17,0.2932,0.9599,0.9364,0.4951
Dice0.5Focal0.5,0,18,0.2894,0.9606,0.9384,0.5033
Dice0.5Focal0.5,0,19,0.2857,0.9616,0.939,0.5014
Dice0.5Focal0.5,0,20,0.2825,0.9621,0.9381,0.4984
Dice0.5Focal0.5,0,21,0.2816,0.9619,0.9368,0.4989
Dice0.5Focal0.5,0,22,0.2776,0.9623,0.9387,0.502
Dice0.5Focal0.5,0,23,0.2762,0.963,0.9367,0.4986
Dice0.5Focal0.5,1,1,0.4931,0.7397,0.8209,0.2956
Dice0.5Focal0.5,1,2,0.4464,0.8853,0.8861,0.3578
Dice0.5Focal0.5,1,3,0.4199,0.9188,0.8995,0.3825
Dice0.5Focal0.5,1,4,0.4009,0.9315,0.9171,0.4144
Dice0.5Focal0.5,1,5,0.3854,0.9394,0.9239,0.4283
Dice0.5Focal0.5,1,6,0.3716,0.9445,0.9217,0.4279
Dice0.5Focal0.5,1,7,0.3613,0.9479,0.9216,0.4305
Dice0.5Focal0.5,1,8,0.3508,0.9507,0.9252,0.4442
Dice0.5Focal0.5,1,9,0.3432,0.9525,0.9289,0.4474
Dice0.5Focal0.5,1,10,0.3364,0.9544,0.9268,0.4432
Dice0.5Focal0.5,1,11,0.3298,0.9556,0.9322,0.455
Dice0.5Focal0.5,1,12,0.3229,0.9569,0.9294,0.4594
Dice0.5Focal0.5,1,13,0.3177,0.9584,0.934,0.4655
Dice0.5Focal0.5,1,14,0.3132,0.9591,0.9329,0.4644
Dice0.5Focal0.5,1,15,0.3087,0.9593,0.9313,0.4641
Dice0.5Focal0.5,1,16,0.3053,0.9607,0.9314,0.4644
Dice0.5Focal0.5,1,17,0.3011,0.9614,0.9338,0.4694
Dice0.5Focal0.5,1,18,0.2971,0.9621,0.9312,0.4647
Dice0.5Focal0.5,1,19,0.2944,0.9626,0.9337,0.4706
Dice0.5Focal0.5,1,20,0.2925,0.9628,0.934,0.473
Dice0.5Focal0.5,1,21,0.288,0.9633,0.9337,0.4709
Dice0.5Focal0.5,1,22,0.2863,0.9639,0.9336,0.4733
Dice0.5Focal0.5,1,23,0.284,0.9641,0.9333,0.4726
Dice0.5Focal0.5,1,24,0.2814,0.9649,0.9302,0.4677
Dice0.5Focal0.5,1,25,0.2787,0.965,0.932,0.4711
Dice0.5Focal0.5,1,26,0.2775,0.9652,0.934,0.4747
Dice0.5Focal0.5,1,27,0.2744,0.9655,0.9323,0.4736
Dice0.5Focal0.5,1,28,0.2731,0.9657,0.9349,0.4803
Dice0.5Focal0.5,1,29,0.2714,0.966,0.933,0.4767
Dice0.5Focal0.5,1,30,0.27,0.9665,0.933,0.4753
Dice0.5Focal0.5,1,31,0.2678,0.9666,0.9325,0.4755
Dice0.5Focal0.5,1,32,0.2658,0.9669,0.9314,0.4733
Dice0.5Focal0.5,1,33,0.2653,0.9669,0.9324,0.4768
