config_id,fold,epoch,train_loss,train_acc,val_acc,f1_score
Adam_lr1e-04_bs2048,1,40,0.3135,0.9666,0.9547,0.5265
Adam_lr1e-04_bs2048,1,41,0.3131,0.9667,0.9553,0.5243
Adam_lr1e-04_bs2048,1,42,0.3105,0.9671,0.9541,0.5199
Adam_lr1e-04_bs2048,2,1,0.614,0.7885,0.901,0.328
Adam_lr1e-04_bs2048,2,2,0.5398,0.918,0.9218,0.369
Adam_lr1e-04_bs2048,2,3,0.5007,0.935,0.9411,0.4201
Adam_lr1e-04_bs2048,2,4,0.4752,0.9421,0.9372,0.4201
Adam_lr1e-04_bs2048,2,5,0.458,0.9462,0.9408,0.4362
Adam_lr1e-04_bs2048,2,6,0.4435,0.9491,0.9435,0.4468
Adam_lr1e-04_bs2048,2,7,0.4325,0.9513,0.9478,0.4607
Adam_lr1e-04_bs2048,2,8,0.4215,0.9532,0.9485,0.465
Adam_lr1e-04_bs2048,2,9,0.4133,0.9546,0.9486,0.4707
Adam_lr1e-04_bs2048,2,10,0.4063,0.9556,0.9507,0.4781
Adam_lr1e-04_bs2048,2,11,0.3978,0.957,0.9518,0.4793
Adam_lr1e-04_bs2048,2,12,0.3937,0.9575,0.9512,0.4815
Adam_lr1e-04_bs2048,2,13,0.3871,0.9582,0.9497,0.48
Adam_lr1e-04_bs2048,2,14,0.3813,0.9591,0.9498,0.4799
Adam_lr1e-04_bs2048,2,15,0.3773,0.9597,0.9518,0.4885
Adam_lr1e-04_bs2048,2,16,0.3728,0.9601,0.9519,0.4898
Adam_lr1e-04_bs2048,2,17,0.3692,0.9606,0.9539,0.4972
Adam_lr1e-04_bs2048,2,18,0.3654,0.961,0.9532,0.4962
Adam_lr1e-04_bs2048,2,19,0.361,0.9614,0.9533,0.4955
Adam_lr1e-04_bs2048,2,20,0.3582,0.962,0.9535,0.4969
Adam_lr1e-04_bs2048,2,21,0.3551,0.9625,0.9524,0.4951
Adam_lr1e-04_bs2048,2,22,0.3515,0.9627,0.9529,0.4965
Adam_lr1e-04_bs2048,3,1,0.6175,0.7913,0.872,0.3561
Adam_lr1e-04_bs2048,3,2,0.541,0.9217,0.9124,0.427
Adam_lr1e-04_bs2048,3,3,0.5017,0.937,0.9209,0.454
Adam_lr1e-04_bs2048,3,4,0.4759,0.9441,0.9281,0.4754
Adam_lr1e-04_bs2048,3,5,0.4578,0.9483,0.9307,0.4823
Adam_lr1e-04_bs2048,3,6,0.4438,0.9509,0.9365,0.5026
Adam_lr1e-04_bs2048,3,7,0.4317,0.953,0.9361,0.5072
Adam_lr1e-04_bs2048,3,8,0.4224,0.9545,0.9403,0.5124
Adam_lr1e-04_bs2048,3,9,0.413,0.9562,0.9392,0.5162
Adam_lr1e-04_bs2048,3,10,0.4048,0.9572,0.9405,0.5204
Adam_lr1e-04_bs2048,3,11,0.3977,0.9585,0.9429,0.5258
Adam_lr1e-04_bs2048,3,12,0.3918,0.9593,0.9406,0.5237
Adam_lr1e-04_bs2048,3,13,0.3862,0.9598,0.9439,0.5323
Adam_lr1e-04_bs2048,3,14,0.381,0.9605,0.9449,0.5343
Adam_lr1e-04_bs2048,3,15,0.3762,0.9612,0.9437,0.5357
Adam_lr1e-04_bs2048,3,16,0.3714,0.9619,0.9439,0.5371
Adam_lr1e-04_bs2048,3,17,0.3683,0.9622,0.945,0.5359
Adam_lr1e-04_bs2048,3,18,0.3638,0.9626,0.9421,0.5349
Adam_lr1e-04_bs2048,3,19,0.3596,0.9632,0.9444,0.5423
Adam_lr1e-04_bs2048,3,20,0.3571,0.9636,0.9435,0.538
Adam_lr1e-04_bs2048,3,21,0.3534,0.964,0.9426,0.5374
Adam_lr1e-04_bs2048,3,22,0.3502,0.9642,0.9426,0.5439
Adam_lr1e-04_bs2048,3,23,0.3481,0.9646,0.9462,0.5451
Adam_lr1e-04_bs2048,3,24,0.3459,0.9649,0.9434,0.5415
Adam_lr1e-04_bs2048,3,25,0.3431,0.9651,0.9445,0.5463
Adam_lr1e-04_bs2048,3,26,0.3398,0.9654,0.9449,0.544
Adam_lr1e-04_bs2048,3,27,0.3386,0.9656,0.9433,0.5433
Adam_lr1e-04_bs2048,3,28,0.3358,0.9659,0.944,0.5452
Adam_lr1e-04_bs2048,3,29,0.3342,0.966,0.9441,0.5418
Adam_lr1e-04_bs2048,3,30,0.3319,0.9664,0.9441,0.5413
Adam_lr1e-04_bs2048,4,1,0.6221,0.794,0.8722,0.3718
Adam_lr1e-04_bs2048,4,2,0.5472,0.922,0.924,0.4629
Adam_lr1e-04_bs2048,4,3,0.5098,0.9373,0.9288,0.4845
Adam_lr1e-04_bs2048,4,4,0.4833,0.945,0.9306,0.4966
Adam_lr1e-04_bs2048,4,5,0.4652,0.9488,0.9412,0.5277
Adam_lr1e-04_bs2048,4,6,0.4513,0.9515,0.9426,0.5315
Adam_lr1e-04_bs2048,4,7,0.4387,0.9539,0.9396,0.5316
Adam_lr1e-04_bs2048,4,8,0.429,0.9555,0.9434,0.5424
Adam_lr1e-04_bs2048,4,9,0.4197,0.9568,0.9452,0.5497
Adam_lr1e-04_bs2048,4,10,0.4121,0.9578,0.9444,0.5479
