config_id,fold,epoch,train_loss,train_acc,val_acc,f1_score
Adam_lr1e-04_bs256,3,6,0.4057,0.9607,0.9418,0.5211
Adam_lr1e-04_bs256,3,7,0.3947,0.9622,0.9433,0.5207
Adam_lr1e-04_bs256,3,8,0.3854,0.9631,0.9427,0.536
Adam_lr1e-04_bs256,3,9,0.3786,0.9639,0.9448,0.5396
Adam_lr1e-04_bs256,3,10,0.3716,0.9648,0.9444,0.547
Adam_lr1e-04_bs256,3,11,0.366,0.9653,0.9475,0.5464
Adam_lr1e-04_bs256,3,12,0.3611,0.9658,0.9469,0.541
Adam_lr1e-04_bs256,3,13,0.3566,0.9664,0.9478,0.5487
Adam_lr1e-04_bs256,3,14,0.3531,0.9667,0.9453,0.5409
Adam_lr1e-04_bs256,3,15,0.3493,0.967,0.9471,0.557
Adam_lr1e-04_bs256,3,16,0.3457,0.9674,0.9462,0.5587
Adam_lr1e-04_bs256,3,17,0.3417,0.9678,0.9455,0.5575
Adam_lr1e-04_bs256,3,18,0.3396,0.968,0.9453,0.5524
Adam_lr1e-04_bs256,3,19,0.3372,0.9682,0.9452,0.5566
Adam_lr1e-04_bs256,3,20,0.3348,0.9684,0.9446,0.5552
Adam_lr1e-04_bs256,3,21,0.3315,0.9689,0.9436,0.5568
Adam_lr1e-04_bs256,4,1,0.5788,0.8804,0.925,0.4524
Adam_lr1e-04_bs256,4,2,0.4977,0.9461,0.9382,0.506
Adam_lr1e-04_bs256,4,3,0.46,0.954,0.9414,0.5249
Adam_lr1e-04_bs256,4,4,0.4351,0.9582,0.9457,0.5439
Adam_lr1e-04_bs256,4,5,0.4169,0.9606,0.9479,0.5547
Adam_lr1e-04_bs256,4,6,0.4047,0.9624,0.9491,0.557
Adam_lr1e-04_bs256,4,7,0.3944,0.9634,0.9467,0.5537
Adam_lr1e-04_bs256,4,8,0.3853,0.9643,0.9478,0.5606
Adam_lr1e-04_bs256,4,9,0.3778,0.9652,0.9472,0.5617
Adam_lr1e-04_bs256,4,10,0.3706,0.9661,0.9479,0.5643
Adam_lr1e-04_bs256,4,11,0.365,0.9664,0.9475,0.5668
Adam_lr1e-04_bs256,4,12,0.3593,0.967,0.9484,0.5738
Adam_lr1e-04_bs256,4,13,0.3543,0.9675,0.9475,0.5696
Adam_lr1e-04_bs256,4,14,0.3511,0.9678,0.948,0.5723
Adam_lr1e-04_bs256,4,15,0.348,0.9681,0.9475,0.5713
Adam_lr1e-04_bs256,4,16,0.3438,0.9687,0.9489,0.5771
Adam_lr1e-04_bs256,4,17,0.3407,0.9687,0.9484,0.5747
Adam_lr1e-04_bs256,4,18,0.3383,0.9691,0.9497,0.5792
Adam_lr1e-04_bs256,4,19,0.3362,0.9694,0.9476,0.5735
Adam_lr1e-04_bs256,4,20,0.3335,0.9695,0.9499,0.5752
Adam_lr1e-04_bs256,4,21,0.3308,0.9699,0.949,0.5788
Adam_lr1e-04_bs256,4,22,0.3293,0.9699,0.9468,0.5723
Adam_lr1e-04_bs256,4,23,0.3252,0.9702,0.9465,0.5712
