config_id,fold,epoch,train_loss,train_acc,val_acc,f1_score
2d_grouped_muster_sampler_nopos,3,21,0.0475,0.9601,0.9259,0.528
2d_grouped_muster_sampler_nopos,3,22,0.0475,0.9602,0.9286,0.5354
2d_grouped_muster_sampler_nopos,3,23,0.0473,0.9603,0.9255,0.5331
2d_grouped_muster_sampler_nopos,3,24,0.0472,0.9605,0.9211,0.5211
2d_grouped_muster_sampler_nopos,3,25,0.0471,0.9604,0.9245,0.5247
2d_grouped_muster_sampler_nopos,3,26,0.0469,0.9606,0.9233,0.5272
2d_grouped_muster_sampler_nopos,3,27,0.0468,0.9607,0.9256,0.528
2d_grouped_muster_sampler_nopos,4,1,0.1099,0.9014,0.9132,0.5104
2d_grouped_muster_sampler_nopos,4,2,0.074,0.9363,0.9168,0.524
2d_grouped_muster_sampler_nopos,4,3,0.0649,0.9447,0.9135,0.5183
2d_grouped_muster_sampler_nopos,4,4,0.0604,0.9486,0.9215,0.5354
2d_grouped_muster_sampler_nopos,4,5,0.0573,0.9514,0.9227,0.5388
2d_grouped_muster_sampler_nopos,4,6,0.0556,0.9528,0.9238,0.542
2d_grouped_muster_sampler_nopos,4,7,0.054,0.9542,0.9267,0.5524
2d_grouped_muster_sampler_nopos,4,8,0.0527,0.9554,0.9254,0.5487
2d_grouped_muster_sampler_nopos,4,9,0.0516,0.9563,0.9297,0.5597
2d_grouped_muster_sampler_nopos,4,10,0.051,0.9569,0.9274,0.5539
2d_grouped_muster_sampler_nopos,4,11,0.0503,0.9575,0.9234,0.5394
2d_grouped_muster_sampler_nopos,4,12,0.0498,0.9581,0.928,0.5572
2d_grouped_muster_sampler_nopos,4,13,0.0494,0.9583,0.9307,0.563
2d_grouped_muster_sampler_nopos,4,14,0.0487,0.959,0.9293,0.5606
2d_grouped_muster_sampler_nopos,4,15,0.0485,0.9592,0.9273,0.5538
2d_grouped_muster_sampler_nopos,4,16,0.0482,0.9594,0.9316,0.567
2d_grouped_muster_sampler_nopos,4,17,0.0478,0.9597,0.9322,0.5679
2d_grouped_muster_sampler_nopos,4,18,0.0476,0.9599,0.9253,0.5479
2d_grouped_muster_sampler_nopos,4,19,0.0475,0.9601,0.933,0.569
2d_grouped_muster_sampler_nopos,4,20,0.0473,0.9602,0.9289,0.5578
2d_grouped_muster_sampler_nopos,4,21,0.0471,0.9604,0.9325,0.5665
2d_grouped_muster_sampler_nopos,4,22,0.0467,0.9608,0.9333,0.5694
2d_grouped_muster_sampler_nopos,4,23,0.0465,0.961,0.9306,0.5608
2d_grouped_muster_sampler_nopos,4,24,0.0463,0.9611,0.931,0.5644
2d_grouped_muster_sampler_nopos,4,25,0.0463,0.9611,0.9344,0.573
2d_grouped_muster_sampler_nopos,4,26,0.0462,0.9612,0.9292,0.5609
2d_grouped_muster_sampler_nopos,4,27,0.0461,0.9612,0.9319,0.5664
2d_grouped_muster_sampler_nopos,4,28,0.0458,0.9614,0.9338,0.573
2d_grouped_muster_sampler_nopos,4,29,0.0459,0.9615,0.9343,0.5734
2d_grouped_muster_sampler_nopos,4,30,0.0455,0.9618,0.9331,0.5689
2d_grouped_muster_sampler_nopos,4,31,0.0456,0.9616,0.9353,0.5752
2d_grouped_muster_sampler_nopos,4,32,0.0455,0.9618,0.9334,0.5725
2d_grouped_muster_sampler_nopos,4,33,0.0455,0.9618,0.9313,0.566
2d_grouped_muster_sampler_nopos,4,34,0.0452,0.962,0.932,0.5701
2d_grouped_muster_sampler_nopos,4,35,0.0452,0.9621,0.9313,0.5626
2d_grouped_muster_sampler_nopos,4,36,0.0451,0.9621,0.9323,0.5656
