config_id,fold,epoch,train_loss,train_acc,val_acc,f1_score
Adam_lr1e-04_bs512,2,11,0.3646,0.9619,0.953,0.4997
Adam_lr1e-04_bs512,2,12,0.3603,0.9624,0.9537,0.503
Adam_lr1e-04_bs512,2,13,0.3544,0.9632,0.9541,0.5079
Adam_lr1e-04_bs512,2,14,0.3505,0.9637,0.9572,0.5172
Adam_lr1e-04_bs512,2,15,0.3451,0.9643,0.9554,0.5109
Adam_lr1e-04_bs512,2,16,0.3429,0.9646,0.9534,0.508
Adam_lr1e-04_bs512,2,17,0.3392,0.965,0.9534,0.5097
Adam_lr1e-04_bs512,2,18,0.3347,0.9655,0.9555,0.5185
Adam_lr1e-04_bs512,2,19,0.332,0.9658,0.9552,0.5179
Adam_lr1e-04_bs512,2,20,0.3298,0.966,0.9543,0.5134
Adam_lr1e-04_bs512,2,21,0.3272,0.9662,0.9553,0.5158
Adam_lr1e-04_bs512,2,22,0.3248,0.9665,0.9559,0.5214
Adam_lr1e-04_bs512,2,23,0.3237,0.9667,0.9559,0.5203
Adam_lr1e-04_bs512,2,24,0.3204,0.9669,0.9552,0.5209
Adam_lr1e-04_bs512,2,25,0.3187,0.9673,0.9544,0.5172
Adam_lr1e-04_bs512,2,26,0.3159,0.9676,0.9543,0.5168
Adam_lr1e-04_bs512,2,27,0.3139,0.9676,0.9556,0.5222
Adam_lr1e-04_bs512,2,28,0.3124,0.9679,0.9564,0.5273
Adam_lr1e-04_bs512,2,29,0.3106,0.968,0.9563,0.5234
Adam_lr1e-04_bs512,2,30,0.309,0.9684,0.9552,0.524
Adam_lr1e-04_bs512,2,31,0.3076,0.9683,0.9555,0.5249
Adam_lr1e-04_bs512,2,32,0.3061,0.9685,0.9558,0.5267
Adam_lr1e-04_bs512,2,33,0.3039,0.9689,0.9561,0.5252
Adam_lr1e-04_bs512,3,1,0.5876,0.8497,0.9137,0.4198
Adam_lr1e-04_bs512,3,2,0.5069,0.9372,0.9329,0.4789
Adam_lr1e-04_bs512,3,3,0.4697,0.9474,0.9373,0.4938
Adam_lr1e-04_bs512,3,4,0.445,0.9523,0.934,0.497
Adam_lr1e-04_bs512,3,5,0.4267,0.9555,0.9365,0.5097
Adam_lr1e-04_bs512,3,6,0.4116,0.9576,0.9388,0.5164
Adam_lr1e-04_bs512,3,7,0.4001,0.9591,0.9423,0.5184
Adam_lr1e-04_bs512,3,8,0.3918,0.9604,0.9397,0.5216
Adam_lr1e-04_bs512,3,9,0.3832,0.9614,0.9416,0.5264
Adam_lr1e-04_bs512,3,10,0.3744,0.9626,0.9443,0.5309
Adam_lr1e-04_bs512,3,11,0.3687,0.9631,0.9439,0.5308
Adam_lr1e-04_bs512,3,12,0.363,0.964,0.9413,0.5281
Adam_lr1e-04_bs512,3,13,0.3581,0.9643,0.94,0.5233
Adam_lr1e-04_bs512,3,14,0.3539,0.9649,0.9433,0.5311
Adam_lr1e-04_bs512,3,15,0.3494,0.9655,0.9435,0.5379
Adam_lr1e-04_bs512,3,16,0.3457,0.9658,0.9428,0.535
Adam_lr1e-04_bs512,3,17,0.3432,0.9663,0.9438,0.5376
Adam_lr1e-04_bs512,3,18,0.3387,0.9667,0.9453,0.5453
Adam_lr1e-04_bs512,3,19,0.3355,0.967,0.943,0.5349
Adam_lr1e-04_bs512,3,20,0.3331,0.9672,0.9449,0.5471
Adam_lr1e-04_bs512,3,21,0.3306,0.9674,0.9457,0.5473
Adam_lr1e-04_bs512,3,22,0.3286,0.9677,0.946,0.5448
Adam_lr1e-04_bs512,3,23,0.3264,0.9679,0.9446,0.5461
Adam_lr1e-04_bs512,3,24,0.3239,0.9681,0.943,0.5398
Adam_lr1e-04_bs512,3,25,0.3226,0.9682,0.9446,0.5474
Adam_lr1e-04_bs512,3,26,0.319,0.9686,0.9435,0.5458
Adam_lr1e-04_bs512,3,27,0.3182,0.9687,0.9457,0.5523
Adam_lr1e-04_bs512,3,28,0.3169,0.9689,0.9452,0.5543
Adam_lr1e-04_bs512,3,29,0.3145,0.9691,0.9452,0.5542
Adam_lr1e-04_bs512,3,30,0.3134,0.9694,0.9414,0.5438
Adam_lr1e-04_bs512,3,31,0.3116,0.9693,0.9441,0.5489
Adam_lr1e-04_bs512,3,32,0.3113,0.9694,0.9449,0.5473
Adam_lr1e-04_bs512,3,33,0.3092,0.9698,0.9436,0.5444
Adam_lr1e-04_bs512,4,1,0.5931,0.8533,0.9131,0.4373
Adam_lr1e-04_bs512,4,2,0.5104,0.9401,0.9259,0.471
Adam_lr1e-04_bs512,4,3,0.4729,0.9496,0.9385,0.5112
Adam_lr1e-04_bs512,4,4,0.4478,0.9542,0.9452,0.5329
Adam_lr1e-04_bs512,4,5,0.4291,0.9572,0.9421,0.532
Adam_lr1e-04_bs512,4,6,0.4147,0.9591,0.9459,0.5461
Adam_lr1e-04_bs512,4,7,0.4029,0.9607,0.9475,0.5557
Adam_lr1e-04_bs512,4,8,0.3931,0.9619,0.9483,0.5616
Adam_lr1e-04_bs512,4,9,0.3856,0.9629,0.9491,0.5609
Adam_lr1e-04_bs512,4,10,0.3788,0.9634,0.95,0.5702
Adam_lr1e-04_bs512,4,11,0.3714,0.9647,0.9475,0.5675
Adam_lr1e-04_bs512,4,12,0.367,0.9649,0.9479,0.5699
Adam_lr1e-04_bs512,4,13,0.3617,0.9656,0.95,0.5718
Adam_lr1e-04_bs512,4,14,0.3574,0.9661,0.9469,0.5686
Adam_lr1e-04_bs512,4,15,0.3522,0.9665,0.9495,0.5765
Adam_lr1e-04_bs512,4,16,0.3489,0.9669,0.9491,0.5766
Adam_lr1e-04_bs512,4,17,0.3461,0.9673,0.95,0.5793
Adam_lr1e-04_bs512,4,18,0.342,0.9678,0.9506,0.5799
Adam_lr1e-04_bs512,4,19,0.3385,0.968,0.9492,0.5748
Adam_lr1e-04_bs512,4,20,0.3362,0.9683,0.9502,0.5789
Adam_lr1e-04_bs512,4,21,0.3339,0.9683,0.949,0.5768
Adam_lr1e-04_bs512,4,22,0.3306,0.9688,0.9496,0.5788
Adam_lr1e-04_bs512,4,23,0.3287,0.9689,0.9491,0.5785
