config_id,fold,epoch,train_loss,train_acc,val_acc,f1_score
2d_grouped_muster_bslract,2,28,0.2319,0.9773,0.9596,0.5578
2d_grouped_muster_bslract,2,29,0.2298,0.9774,0.9605,0.5587
2d_grouped_muster_bslract,2,30,0.2289,0.9774,0.9594,0.5556
2d_grouped_muster_bslract,2,31,0.2274,0.9778,0.9589,0.557
2d_grouped_muster_bslract,2,32,0.2274,0.9777,0.9586,0.5563
2d_grouped_muster_bslract,3,1,0.5248,0.9187,0.9377,0.5138
2d_grouped_muster_bslract,3,2,0.4102,0.9582,0.9454,0.534
2d_grouped_muster_bslract,3,3,0.3642,0.9646,0.942,0.5319
2d_grouped_muster_bslract,3,4,0.3395,0.9672,0.9465,0.5446
2d_grouped_muster_bslract,3,5,0.3212,0.9694,0.9487,0.5573
2d_grouped_muster_bslract,3,6,0.309,0.9707,0.9478,0.556
2d_grouped_muster_bslract,3,7,0.2989,0.9715,0.9478,0.5462
2d_grouped_muster_bslract,3,8,0.2898,0.9727,0.947,0.5575
2d_grouped_muster_bslract,3,9,0.2844,0.9733,0.9496,0.5702
2d_grouped_muster_bslract,3,10,0.2779,0.9738,0.9481,0.567
2d_grouped_muster_bslract,3,11,0.273,0.9743,0.9469,0.5546
2d_grouped_muster_bslract,3,12,0.2686,0.9747,0.9502,0.5757
2d_grouped_muster_bslract,3,13,0.2646,0.9752,0.9489,0.5702
2d_grouped_muster_bslract,3,14,0.2609,0.9757,0.9516,0.5748
2d_grouped_muster_bslract,3,15,0.2581,0.976,0.9483,0.5597
2d_grouped_muster_bslract,3,16,0.2553,0.9762,0.9497,0.5726
2d_grouped_muster_bslract,3,17,0.2522,0.9765,0.9494,0.5723
2d_grouped_muster_bslract,4,1,0.5294,0.9195,0.9273,0.5189
2d_grouped_muster_bslract,4,2,0.4138,0.9588,0.9471,0.5696
2d_grouped_muster_bslract,4,3,0.3678,0.9646,0.9489,0.5772
2d_grouped_muster_bslract,4,4,0.3423,0.9676,0.9511,0.5898
2d_grouped_muster_bslract,4,5,0.3247,0.9696,0.945,0.5748
2d_grouped_muster_bslract,4,6,0.3115,0.971,0.9488,0.5795
2d_grouped_muster_bslract,4,7,0.3008,0.9719,0.9518,0.6047
2d_grouped_muster_bslract,4,8,0.2927,0.9729,0.9514,0.5996
2d_grouped_muster_bslract,4,9,0.2859,0.9735,0.9527,0.5931
2d_grouped_muster_bslract,4,10,0.2793,0.9743,0.9516,0.6092
2d_grouped_muster_bslract,4,11,0.2737,0.9748,0.9509,0.6015
2d_grouped_muster_bslract,4,12,0.2696,0.9751,0.9545,0.6071
2d_grouped_muster_bslract,4,13,0.2647,0.9757,0.9545,0.6147
2d_grouped_muster_bslract,4,14,0.2604,0.9761,0.9523,0.609
2d_grouped_muster_bslract,4,15,0.2592,0.9762,0.9545,0.6223
2d_grouped_muster_bslract,4,16,0.2554,0.9765,0.9542,0.6122
2d_grouped_muster_bslract,4,17,0.2534,0.9767,0.9526,0.6113
2d_grouped_muster_bslract,4,18,0.2504,0.977,0.9535,0.6145
2d_grouped_muster_bslract,4,19,0.2483,0.9772,0.9535,0.617
2d_grouped_muster_bslract,4,20,0.2463,0.9774,0.9522,0.6051
